Time,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10
440.5,63.9476915107278,7.34419239475475,5,40.8749999999999,40.5558500120489,33.0233917308934,20,0,26.4527560278509,0
441,64.000144550009,7.34040103318775,5,40.9166666666665,40.5981643835976,33.0246672947624,20,0,26.4390926211171,0
441.5,64.052570525708,7.33661369216884,5,40.9583333333332,40.6404770260588,33.0259523086066,20,0,26.4254437194759,0
442,64.1049694664932,7.33283036309643,5,40.9999999999999,40.6827879458189,33.0272467473203,20,0,26.4118092918078,0
442.5,64.1573414009722,7.32905103741447,5,41.0416666666665,40.7250971492322,33.0285505858472,20,0,26.3981893071472,0
443,64.2096863576915,7.32527570660876,5,41.0833333333332,40.7674046426217,33.0298637991803,20,0,26.3845837346921,0
443.5,64.2620043651371,7.32150436220859,5,41.1249999999998,40.8097104322788,33.0311863623618,20,0,26.3709925437915,0
444,64.314295451735,7.31773699578492,5,41.1666666666665,40.8520145244638,33.0325182504831,20,0,26.3574157039509,0
444.5,64.3665596458509,7.31397359895201,5,41.2083333333332,40.8943169254059,33.0338594386849,20,0,26.3438531848257,0
445,64.4187969757913,7.31021416336539,5,41.2499999999998,40.9366176413036,33.035209902157,20,0,26.3303049562272,0
445.5,64.4710074698029,7.30645868072194,5,41.2916666666665,40.9789166783248,33.0365696161384,20,0,26.3167709881154,0
446,64.5231911560738,7.30270714276053,5,41.3333333333332,41.0212140426069,33.0379385559175,20,0,26.303251250599,0
446.5,64.575348062733,7.29895954125943,5,41.3749999999998,41.0635097402573,33.0393166968316,20,0,26.2897457139379,0
447,64.6274782178514,7.29521586803903,5,41.4166666666665,41.1058037773532,33.0407040142674,20,0,26.2762543485339,0
447.5,64.6795816494414,7.29147611495835,5,41.4583333333332,41.1480961599422,33.0421004836605,20,0,26.2627771249405,0
448,64.7316583854577,7.28774027391732,5,41.4999999999998,41.1903868940421,33.0435060804959,20,0,26.2493140138501,0
448.5,64.7837084537973,7.28400833685468,5,41.5416666666665,41.2326759856412,33.0449207803075,20,0,26.2358649861023,0
449,64.8357318823,7.28028029574942,5,41.5833333333332,41.274963440699,33.0463445586781,20,0,26.2224300126768,0
449.5,64.8877286987484,7.27655614261806,5,41.6249999999998,41.3172492651454,33.0477773912402,20,0,26.2090090646979,0
450,64.9396989308685,7.27283586951651,5,41.6666666666665,41.3595334648819,33.0492192536746,20,0,26.195602113425,0
450.5,64.9916426063297,7.26911946853856,5,41.7083333333331,41.401816045781,33.0506701217114,20,0,26.1822091302595,0
451,65.0435597527452,7.26540693181642,5,41.7499999999998,41.4440970136869,33.0521299711298,20,0,26.1688300867388,0
451.5,65.0954503976723,7.26169825151957,5,41.7916666666665,41.4863763744155,33.0535987777579,20,0,26.1554649545391,0
452,65.1473145686124,7.25799341985452,5,41.8333333333331,41.5286541337543,33.0550765174725,20,0,26.1421137054705,0
452.5,65.1991522930117,7.25429242906567,5,41.8749999999998,41.5709302974632,33.0565631661995,20,0,26.1287763114763,0
453,65.2509635982613,7.25059527143363,5,41.9166666666665,41.613204871274,33.0580586999135,20,0,26.1154527446364,0
453.5,65.3027485116971,7.24690193927536,5,41.9583333333331,41.6554778608913,33.0595630946379,20,0,26.1021429771611,0
454,65.3545070606006,7.24321242494472,5,41.9999999999998,41.6977492719918,33.0610763264451,20,0,26.0888469813913,0
454.5,65.4062392721989,7.23952672083036,5,42.0416666666665,41.7400191102254,33.062598371456,20,0,26.075564729801,0
455,65.4579451736648,7.23584481935738,5,42.0833333333331,41.7822873812145,33.0641292058403,20,0,26.0622961949893,0
455.5,65.5096247921174,7.23216671298607,5,42.1249999999998,41.8245540905549,33.0656688058164,20,0,26.0490413496866,0
456,65.5612781546222,7.22849239421163,5,42.1666666666665,41.8668192438156,33.0672171476512,20,0,26.0358001667499,0
456.5,65.6129052881911,7.22482185556385,5,42.2083333333331,41.9090828465389,33.0687742076602,20,0,26.0225726191619,0
457,65.664506219783,7.221155089608,5,42.2499999999998,41.9513449042407,33.0703399622076,20,0,26.0093586800299,0
457.5,65.716080976304,7.21749208894216,5,42.2916666666664,41.9936054224108,33.0719143877058,20,0,25.9961583225888,0
458,65.7676295846074,7.21383284619911,5,42.3333333333331,42.0358644065128,33.0734974606158,20,0,25.9829715201918,0
458.5,65.8191520714942,7.21017735404597,5,42.3749999999998,42.0781218619845,33.075089157447,20,0,25.9697982463168,0
459,65.8706484637131,7.20652560518189,5,42.4166666666664,42.1203777942378,33.0766894547572,20,0,25.9566384745655,0
459.5,65.9221187879612,7.2028775923407,5,42.4583333333331,42.162632208659,33.0782983291525,20,0,25.9434921786548,0
460,65.9735630708834,7.19923330828818,5,42.4999999999998,42.204885110609,33.079915757287,20,0,25.9303593324265,0
460.5,66.0249813390736,7.19559274582292,5,42.5416666666664,42.2471365054236,33.0815417158634,20,0,25.9172399098374,0
461,66.0763736190743,7.19195589777666,5,42.5833333333331,42.2893863984132,33.0831761816322,20,0,25.9041338849625,0
461.5,66.1277399373769,7.18832275701252,5,42.6249999999998,42.3316347948633,33.0848191313921,20,0,25.891041231996,0
462,66.1790803204222,7.18469331642556,5,42.6666666666664,42.3738817000346,33.0864705419899,20,0,25.8779619252451,0
462.5,66.2303947946003,7.18106756894342,5,42.7083333333331,42.4161271191632,33.0881303903204,20,0,25.864895939132,0
463,66.2816833862512,7.1774455075246,5,42.7499999999998,42.4583710574607,33.0897986533264,20,0,25.8518432481963,0
463.5,66.3329461216646,7.17382712515851,5,42.7916666666664,42.500613520114,33.0914753079983,20,0,25.8388038270886,0
464,66.3841830270804,7.17021241486622,5,42.8333333333331,42.5428545122863,33.0931603313746,20,0,25.8257776505707,0
464.5,66.4353941286889,7.1666013696989,5,42.8749999999997,42.5850940391164,33.0948537005414,20,0,25.8127646935184,0
465,66.4865794526309,7.16299398273909,5,42.9166666666664,42.6273321057191,33.0965553926326,20,0,25.799764930916,0
465.5,66.5377390249979,7.15939024709852,5,42.9583333333331,42.6695687171858,33.0982653848297,20,0,25.7867783378607,0
466,66.5888728718326,7.15579015592014,5,42.9999999999997,42.7118038785838,33.0999836543618,20,0,25.7738048895547,0
466.5,66.6399810191288,7.15219370237615,5,43.0416666666664,42.7540375949572,33.1017101785056,20,0,25.7608445613125,0
467,66.6910634928318,7.14860087966831,5,43.0833333333331,42.7962698713268,33.1034449345852,20,0,25.7478973285541,0
467.5,66.7421203188383,7.14501168102753,5,43.1249999999997,42.8385007126899,33.105187899972,20,0,25.7349631668059,0
468,66.7931515229971,7.14142609971495,5,43.1666666666664,42.880730124021,33.1069390520849,20,0,25.7220420516991,0
468.5,66.8441571311089,7.13784412901983,5,43.2083333333331,42.9229581102716,33.10869836839,20,0,25.7091339589738,0
469,66.8951371689268,7.13426576226009,5,43.2499999999997,42.9651846763703,33.1104658264006,20,0,25.6962388644714,0
469.5,66.9460916621562,7.13069099278256,5,43.2916666666664,43.0074098272232,33.1122414036774,20,0,25.6833567441363,0
470,66.9970206364552,7.12711981396253,5,43.3333333333331,43.0496335677137,33.1140250778279,20,0,25.6704875740172,0
470.5,67.0479241174348,7.12355221920254,5,43.3749999999997,43.0918559027029,33.1158168265065,20,0,25.6576313302651,0
471,67.098802130659,7.11998820193438,5,43.4166666666664,43.1340768370298,33.1176166274149,20,0,25.6447879891291,0
471.5,67.1496547016452,7.11642775561668,5,43.458333333333,43.176296375511,33.1194244583015,20,0,25.6319575269638,0
472,67.2004818558641,7.11287087373542,5,43.4999999999997,43.2185145229413,33.1212402969617,20,0,25.6191399202201,0
472.5,67.25128361874,7.10931754980429,5,43.5416666666664,43.2607312840936,33.1230641212373,20,0,25.6063351454475,0
473,67.3020600156513,7.10576777736446,5,43.583333333333,43.3029466637189,33.1248959090172,20,0,25.5935431792954,0
473.5,67.3528110719302,7.10222154998313,5,43.6249999999997,43.345160666547,33.1267356382366,20,0,25.5807639985121,0
474,67.4035368128633,7.09867886125464,5,43.6666666666664,43.3873732972859,33.1285832868774,20,0,25.5679975799393,0
474.5,67.4542372636913,7.0951397047999,5,43.708333333333,43.4295845606222,33.1304388329679,20,0,25.5552439005167,0
475,67.50491244961,7.09160407426629,5,43.7499999999997,43.4717944612215,33.1323022545828,20,0,25.5425029372796,0
475.5,67.5555623957695,7.08807196332677,5,43.7916666666664,43.5140030037282,33.1341735298433,20,0,25.5297746673587,0
476,67.6061871272752,7.08454336568091,5,43.833333333333,43.5562101927658,33.1360526369166,20,0,25.5170590679764,0
476.5,67.6567866691876,7.08101827505339,5,43.8749999999997,43.5984160329369,33.1379395540164,20,0,25.5043561164513,0
477,67.7073610465224,7.07749668519522,5,43.9166666666664,43.6406205288232,33.1398342594022,20,0,25.4916657901922,0
477.5,67.7579102842509,7.07397858988222,5,43.958333333333,43.6828236849861,33.1417367313796,20,0,25.4789880667028,0
478,67.8084344073003,7.07046398291607,5,43.9999999999997,43.7250255059664,33.1436469483004,20,0,25.466322923576,0
478.5,67.8589334405533,7.066952858122,5,44.0416666666663,43.7672259962844,33.1455648885623,20,0,25.4536703384978,0
479,67.9094074088489,7.06344520935142,5,44.083333333333,43.8094251604403,33.1474905306086,20,0,25.4410302892392,0
479.5,67.9598563369825,7.05994103048076,5,44.1249999999997,43.8516230029141,33.1494238529284,20,0,25.4284027536651,0
480,68.0102802497055,7.05644031540959,5,44.1666666666663,43.8938195281658,33.1513648340564,20,0,25.4157877097307,0
480.5,68.0606791717263,7.05294305806314,5,44.208333333333,43.9360147406355,33.1533134525733,20,0,25.4031851354745,0
481,68.1110531277097,7.04944925238928,5,44.2499999999997,43.9782086447436,33.1552696871049,20,0,25.3905950090273,0
481.5,68.1614021422777,7.0459588923614,5,44.2916666666663,44.0204012448907,33.1572335163227,20,0,25.3780173086014,0
482,68.2117262400092,7.04247197197578,5,44.333333333333,44.062592545458,33.1592049189433,20,0,25.3654520125011,0
482.5,68.2620254454405,7.03898848525297,5,44.3749999999997,44.104782550807,33.1611838737289,20,0,25.3528990991128,0
483,68.3122997830654,7.03550842623616,5,44.4166666666663,44.1469712652801,33.1631703594869,20,0,25.3403585469107,0
483.5,68.3625492773352,7.03203178899231,5,44.458333333333,44.1891586932003,33.1651643550696,20,0,25.3278303344502,0
484,68.4127739526588,7.02855856761227,5,44.4999999999997,44.2313448388718,33.1671658393746,20,0,25.3153144403723,0
484.5,68.4629738334034,7.02508875620846,5,44.5416666666663,44.2735297065795,33.1691747913445,20,0,25.3028108434042,0
485,68.513148943894,7.02162234891717,5,44.583333333333,44.3157133005894,33.1711911899666,20,0,25.2903195223505,0
485.5,68.5632993084139,7.01815933989652,5,44.6249999999996,44.357895625149,33.1732150142732,20,0,25.2778404561018,0
486,68.6134249512051,7.01469972332834,5,44.6666666666663,44.4000766844868,33.1752462433415,20,0,25.2653736236275,0
486.5,68.6635258964678,7.01124349341555,5,44.708333333333,44.4422564828129,33.177284856293,20,0,25.252919003982,0
487,68.7136021683612,7.00779064438428,5,44.7499999999996,44.4844350243188,33.1793308322942,20,0,25.240476576296,0
487.5,68.7636537910032,7.00434117048238,5,44.7916666666663,44.526612313178,33.1813841505558,20,0,25.2280463197834,0
488,68.8136807884709,7.00089506597842,5,44.833333333333,44.5687883535452,33.1834447903332,20,0,25.2156282137366,0
488.5,68.8636831848006,6.9974523251654,5,44.8749999999996,44.6109631495574,33.185512730926,20,0,25.2032222375223,0
489,68.9136610039879,6.99401294235456,5,44.9166666666663,44.6531367053333,33.1875879516781,20,0,25.1908283705955,0
489.5,68.9636142699878,6.9905769118816,5,44.958333333333,44.6953090249737,33.1896704319778,20,0,25.1784465924764,0
490,69.0135430067153,6.98714422810169,5,44.9999999999996,44.7374801125617,33.1917601512574,20,0,25.1660768827737,0
490.5,69.0634472380449,6.98371488539172,5,45.0416666666663,44.7796499721623,33.1938570889931,20,0,25.1537192211661,0
491,69.1133269878112,6.98028887814982,5,45.083333333333,44.8218186078233,33.1959612247053,20,0,25.1413735874102,0
491.5,69.1631822798089,6.97686620079459,5,45.1249999999996,44.8639860235747,33.1980725379582,20,0,25.1290399613394,0
492,69.213013137793,6.97344684776498,5,45.1666666666663,44.906152223429,33.2001910083598,20,0,25.1167183228605,0
492.5,69.2628195854789,6.9700308135215,5,45.2083333333329,44.9483172113814,33.2023166155618,20,0,25.1044086519539,0
493,69.3126016465425,6.96661809254488,5,45.2499999999996,44.9904809914099,33.2044493392597,20,0,25.0921109286774,0
493.5,69.3623593446204,6.96320867933523,5,45.2916666666663,45.0326435674753,33.2065891591923,20,0,25.0798251331616,0
494,69.4120927033102,6.9598025684138,5,45.3333333333329,45.0748049435214,33.2087360551421,20,0,25.0675512456068,0
494.5,69.4618017461703,6.95639975432131,5,45.3749999999996,45.1169651234749,33.2108900069351,20,0,25.0552892462897,0
495,69.5114864967204,6.95300023161928,5,45.4166666666663,45.1591241112457,33.2130509944404,20,0,25.0430391155567,0
495.5,69.5611469784412,6.94960399488748,5,45.4583333333329,45.2012819107269,33.2152189975704,20,0,25.0308008338294,0
496,69.6107832147753,6.94621103872667,5,45.4999999999996,45.2434385257949,33.2173939962806,20,0,25.0185743815949,0
496.5,69.6603952291263,6.94282135775657,5,45.5416666666663,45.2855939603096,33.2195759705698,20,0,25.006359739416,0
497,69.7099830448599,6.93943494661579,5,45.5833333333329,45.3277482181142,33.2217649004797,20,0,24.9941568879236,0
497.5,69.7595466853033,6.93605179996291,5,45.6249999999996,45.3699013030358,33.2239607660949,20,0,24.9819658078168,0
498,69.8090861737461,6.93267191247536,5,45.6666666666663,45.4120532188847,33.2261635475428,20,0,24.9697864798665,0
498.5,69.8586015334395,6.92929527884972,5,45.7083333333329,45.4542039694554,33.2283732249936,20,0,24.9576188849113,0
499,69.9080927875974,6.92592189380096,5,45.7499999999996,45.4963535585261,33.2305897786603,20,0,24.945463003859,0
499.5,69.9575599593957,6.92255175206323,5,45.7916666666662,45.5385019898589,33.2328131887983,20,0,24.9333188176835,0
500,70.007003071973,6.91918484838836,5,45.8333333333329,45.5806492671999,33.2350434357057,20,0,24.9211863074276,0
500.5,70.0564221484305,6.91582117754848,5,45.8749999999996,45.6227953942795,33.2372804997228,20,0,24.9090654541981,0
501,70.1058172118321,6.91246073433236,5,45.9166666666662,45.6649403748122,33.2395243612326,20,0,24.8969562391745,0
501.5,70.1551882852047,6.90910351354759,5,45.9583333333329,45.7070842124967,33.2417750006599,20,0,24.8848586435965,0
502,70.2045353915382,6.90574951001969,5,45.9999999999996,45.7492269110161,33.2440323984721,20,0,24.8727726487713,0
502.5,70.2538585537856,6.90239871859309,5,46.0416666666662,45.7913684740382,33.2462965351787,20,0,24.8606982360709,0
503,70.3031577948632,6.89905113412874,5,46.0833333333329,45.833508905215,33.2485673913309,20,0,24.8486353869351,0
503.5,70.3524331376508,6.89570675150627,5,46.1249999999996,45.8756482081833,33.2508449475221,20,0,24.8365840828635,0
504,70.4016846049915,6.89236556562255,5,46.1666666666662,45.9177863865647,33.2531291843875,20,0,24.8245443054226,0
504.5,70.4509122196923,6.88902757139203,5,46.2083333333329,45.9599234439655,33.2554200826041,20,0,24.8125160362412,0
505,70.500116004524,6.88569276374689,5,46.2499999999996,46.0020593839767,33.2577176228908,20,0,24.8004992570113,0
505.5,70.5492959822211,6.88236113763567,5,46.2916666666662,46.0441942101747,33.2600217860077,20,0,24.7884939494888,0
506,70.5984521754822,6.87903268802528,5,46.3333333333329,46.0863279261205,33.2623325527567,20,0,24.7765000954884,0
506.5,70.6475846069702,6.87570740989901,5,46.3749999999995,46.1284605353604,33.2646499039812,20,0,24.764517676891,0
507,70.6966932993121,6.87238529825738,5,46.4166666666662,46.170592041426,33.2669738205659,20,0,24.7525466756364,0
507.5,70.7457782750994,6.86906634811739,5,46.4583333333329,46.2127224478339,33.2693042834368,20,0,24.7405870737266,0
508,70.794839556888,6.86575055451313,5,46.4999999999995,46.2548517580865,33.271641273561,20,0,24.7286388532226,0
508.5,70.8438771671986,6.8624379124951,5,46.5416666666662,46.2969799756711,33.2739847719471,20,0,24.7167019962473,0
509,70.8928911285165,6.85912841713045,5,46.5833333333329,46.3391071040609,33.2763347596444,20,0,24.7047764849824,0
509.5,70.941881463292,6.8558220635031,5,46.6249999999995,46.3812331467146,33.2786912177433,20,0,24.6928623016696,0
510,70.9908481939402,6.85251884671282,5,46.6666666666662,46.4233581070766,33.2810541273751,20,0,24.6809594286111,0
510.5,71.0397913428414,6.84921876187513,5,46.7083333333329,46.4654819885769,33.2834234697119,20,0,24.6690678481661,0
511,71.0887109323412,6.84592180412244,5,46.7499999999995,46.5076047946315,33.2857992259665,20,0,24.6571875427505,0
511.5,71.1376069847505,6.84262796860299,5,46.7916666666662,46.549726528642,33.2881813773924,20,0,24.6453184948408,0
512,71.1864795223455,6.8393372504812,5,46.8333333333329,46.5918471939965,33.2905699052837,20,0,24.6334606869708,0
512.5,71.2353285673681,6.83604964493604,5,46.8749999999995,46.6339667940686,33.292964790975,20,0,24.6216141017323,0
513,71.2841541420258,6.83276514716354,5,46.9166666666662,46.6760853322183,33.2953660158412,20,0,24.6097787217697,0
513.5,71.3329562684919,6.82948375237459,5,46.9583333333328,46.7182028117917,33.2977735612975,20,0,24.5979545297887,0
514,71.3817349689056,6.82620545579606,5,46.9999999999995,46.7603192361213,33.3001874087996,20,0,24.5861415085485,0
514.5,71.4304902653721,6.82293025267007,5,47.0416666666662,46.8024346085259,33.3026075398432,20,0,24.5743396408658,0
515,71.4792221799627,6.8196581382534,5,47.0833333333328,46.8445489323104,33.3050339359641,20,0,24.5625489096122,0
515.5,71.527930734715,6.81638910781905,5,47.1249999999995,46.8866622107667,33.3074665787381,20,0,24.5507692977122,0
516,71.5766159516327,6.81312315665398,5,47.1666666666662,46.9287744471728,33.309905449781,20,0,24.5390007881486,0
516.5,71.6252778526861,6.80986028006118,5,47.2083333333328,46.9708856447935,33.3123505307483,20,0,24.5272433639543,0
517,71.6739164598121,6.80660047335863,5,47.2499999999995,47.0129958068805,33.3148018033356,20,0,24.5154970082202,0
517.5,71.7225317949141,6.80334373187759,5,47.2916666666662,47.0551049366719,33.3172592492778,20,0,24.5037617040911,0
518,71.7711238798624,6.80009005096574,5,47.3333333333328,47.0972130373928,33.3197228503496,20,0,24.4920374347593,0
518.5,71.819692736494,6.79683942598445,5,47.3749999999995,47.1393201122552,33.3221925883654,20,0,24.4803241834767,0
519,71.8682383866129,6.79359185231014,5,47.4166666666662,47.1814261644582,33.3246684451788,20,0,24.468621933544,0
519.5,71.9167608519902,6.79034732533323,5,47.4583333333328,47.2235311971876,33.3271504026828,20,0,24.4569306683165,0
520,71.9652601543643,6.78710584045899,5,47.4999999999995,47.2656352136165,33.3296384428099,20,0,24.4452503711996,0
520.5,72.0137363154405,6.78386739310685,5,47.5416666666661,47.3077382169053,33.3321325475316,20,0,24.4335810256524,0
521,72.0621893568919,6.78063197870939,5,47.5833333333328,47.3498402102015,33.3346326988587,20,0,24.4219226151846,0
521.5,72.1106193003587,6.77739959271493,5,47.6249999999995,47.3919411966398,33.337138878841,20,0,24.4102751233538,0
522,72.1590261674489,6.77417023058488,5,47.6666666666661,47.4340411793424,33.3396510695673,20,0,24.3986385337737,0
522.5,72.2074099797381,6.77094388779452,5,47.7083333333328,47.4761401614189,33.3421692531652,20,0,24.3870128301056,0
523,72.2557707587697,6.76772055983335,5,47.7499999999995,47.5182381459665,33.3446934118014,20,0,24.3753979960603,0
523.5,72.3041085260548,6.764500242204,5,47.7916666666661,47.5603351360699,33.3472235276811,20,0,24.3637940154001,0
524,72.3524233030728,6.76128293042293,5,47.8333333333328,47.6024311348012,33.3497595830484,20,0,24.3522008719344,0
524.5,72.4007151112708,6.75806862002101,5,47.8749999999995,47.6445261452205,33.3523015601857,20,0,24.3406185495226,0
525,72.4489839720642,6.75485730654182,5,47.9166666666661,47.6866201703756,33.3548494414143,20,0,24.3290470320756,0
525.5,72.4972299068368,6.75164898554179,5,47.9583333333328,47.728713213302,33.3574032090935,20,0,24.3174863035505,0
526,72.5454529369404,6.74844365259243,5,47.9999999999995,47.7708052770231,33.3599628456215,20,0,24.3059363479504,0
526.5,72.5936530836957,6.74524130327639,5,48.0416666666661,47.8128963645502,33.3625283334343,20,0,24.2943971493327,0
527,72.6418303683914,6.74204193319104,5,48.0833333333328,47.8549864788829,33.3650996550065,20,0,24.282868691795,0
527.5,72.6899848122854,6.73884553794632,5,48.1249999999994,47.8970756230085,33.3676767928505,20,0,24.2713509594877,0
528,72.7381164366039,6.73565211316483,5,48.1666666666661,47.9391637999025,33.3702597295171,20,0,24.2598439366068,0
528.5,72.786225262542,6.73246165448236,5,48.2083333333328,47.9812510125288,33.3728484475948,20,0,24.2483476073934,0
529,72.8343113112639,6.72927415754821,5,48.2499999999994,48.0233372638393,33.3754429297101,20,0,24.2368619561365,0
529.5,72.8823746039025,6.72608961802277,5,48.2916666666661,48.0654225567742,33.3780431585275,20,0,24.2253869671736,0
530,72.93041516156,6.72290803158116,5,48.3333333333328,48.1075068942624,33.3806491167492,20,0,24.213922624882,0
530.5,72.9784330053078,6.71972939390921,5,48.3749999999994,48.1495902792207,33.3832607871149,20,0,24.2024689136922,0
531,73.0264281561864,6.71655370070665,5,48.4166666666661,48.1916727145549,33.385878152402,20,0,24.1910258180732,0
531.5,73.0744006352058,6.71338094768502,5,48.4583333333328,48.233754203159,33.3885011954256,20,0,24.1795933225439,0
532,73.1223504633454,6.7102111305683,5,48.4999999999994,48.2758347479156,33.3911298990383,20,0,24.1681714116661,0
532.5,73.1702776615541,6.70704424509253,5,48.5416666666661,48.3179143516962,33.3937642461296,20,0,24.1567600700459,0
533,73.2181822507503,6.7038802870065,5,48.5833333333328,48.3599930173608,33.396404219627,20,0,24.1453592823331,0
533.5,73.2660642518225,6.70071925207122,5,48.6249999999994,48.4020707477582,33.3990498024947,20,0,24.1339690332234,0
534,73.3139236856286,6.69756113605926,5,48.6666666666661,48.4441475457261,33.4017009777343,20,0,24.1225893074564,0
534.5,73.3617605729965,6.6944059347554,5,48.7083333333327,48.486223414091,33.4043577283844,20,0,24.1112200898133,0
535,73.4095749347242,6.69125364395614,5,48.7499999999994,48.5282983556683,33.4070200375209,20,0,24.0998613651194,0
535.5,73.4573667915795,6.68810425947059,5,48.7916666666661,48.5703723732626,33.4096878882562,20,0,24.0885131182421,0
536,73.5051361643006,6.68495777711831,5,48.8333333333327,48.6124454696673,33.41236126374,20,0,24.0771753340941,0
536.5,73.5528830735956,6.68181419273235,5,48.8749999999994,48.654517647665,33.4150401471585,20,0,24.0658479976259,0
537,73.6006075401433,6.67867350215551,5,48.9166666666661,48.6965889100276,33.4177245217348,20,0,24.0545310938364,0
537.5,73.6483095845925,6.67553570124366,5,48.9583333333327,48.7386592595159,33.4204143707287,20,0,24.0432246077598,0
538,73.6959892275628,6.67240078586353,5,48.9999999999994,48.7807286988801,33.4231096774363,20,0,24.0319285244772,0
538.5,73.743646489644,6.66926875189365,5,49.0416666666661,48.8227972308599,33.4258104251905,20,0,24.0206428291087,0
539,73.7912813913968,6.66613959522293,5,49.0833333333327,48.8648648581842,33.4285165973606,20,0,24.0093675068171,0
539.5,73.8388939533526,6.66301331175274,5,49.1249999999994,48.9069315835713,33.4312281773521,20,0,23.9981025428026,0
540,73.8864841960133,6.65988989739528,5,49.1666666666661,48.9489974097289,33.4339451486071,20,0,23.9868479223099,0
540.5,73.934052139852,6.65676934807416,5,49.2083333333327,48.9910623393544,33.4366674946035,20,0,23.975603630623,0
541,73.9815978053127,6.65365165972353,5,49.2499999999994,49.0331263751349,33.4393951988559,20,0,23.964369653067,0
541.5,74.0291212128102,6.65053682828831,5,49.291666666666,49.0751895197467,33.4421282449145,20,0,23.9531459750047,0
542,74.0766223827306,6.64742484972584,5,49.3333333333327,49.1172517758561,33.4448666163659,20,0,23.9419325818379,0
542.5,74.1241013354312,6.64431572000314,5,49.3749999999994,49.1593131461191,33.4476102968323,20,0,23.930729459013,0
543,74.1715580912404,6.64120943509837,5,49.416666666666,49.2013736331814,33.450359269972,20,0,23.9195365920113,0
543.5,74.2189926704581,6.6381059910004,5,49.4583333333327,49.2434332396785,33.4531135194791,20,0,23.9083539663541,0
544,74.2664050933556,6.63500538370947,5,49.4999999999994,49.285491968236,33.4558730290834,20,0,23.8971815676014,0
544.5,74.3137953801756,6.63190760923501,5,49.541666666666,49.3275498214691,33.4586377825503,20,0,23.8860193813541,0
545,74.3611635511324,6.62881266359866,5,49.5833333333327,49.3696068019833,33.4614077636809,20,0,23.874867393246,0
545.5,74.408509626412,6.62572054283173,5,49.6249999999994,49.4116629123739,33.4641829563117,30,0,23.8637255889552,0
546,74.4558336261719,6.62263124297628,5,49.666666666666,49.4537181552264,33.4669633443149,30,0,0,23.8525939541942
546.5,74.5031355705418,6.61954476008435,5,49.7083333333327,49.4957725331165,33.4697489115979,30,0,0,23.8414724747146
547,74.5504154796229,6.61646109021844,5,49.7499999999994,49.5378260486097,33.4725396421035,30,0,0,23.8303611363037
547.5,74.5976733734884,6.61338022945235,5,49.791666666666,49.5798787042622,33.4753355198098,30,0,0,23.8192599247864
548,74.6449092721837,6.61030217386836,5,49.8333333333327,49.6219305026202,33.4781365287299,30,0,0,23.8081688260285
548.5,74.6921231957261,6.60722691956051,5,49.8749999999993,49.6639814462202,33.4809426529121,30,0,0,23.7970878259261
549,74.7393151641052,6.60415446263224,5,49.916666666666,49.7060315375893,33.4837538764399,30,0,0,23.7860169104178
549.5,74.7864851972825,6.60108479919643,5,49.9583333333327,49.7480807792447,33.4865701834319,30,0,0,23.7749560654761
550,74.8336333151923,6.59801792537693,5,49.9999999999993,49.7901291736942,33.4893915580411,30,0,0,23.7639052771072
550.5,74.8807595377409,6.5949538373075,5,50.041666666666,49.8321767234361,33.4922179844559,30,0,0,23.752864531357
551,74.9278638848072,6.59189253113077,5,50.0833333333327,49.8742234309594,33.4950494468993,30,0,0,23.741833814307
551.5,74.9749463762425,6.58883400300021,5,50.1249999999993,49.9162692987435,33.4978859296289,30,0,0,23.7308131120708
552,75.0220070318707,6.5857782490782,5,50.166666666666,49.9583143292583,33.5007274169371,30,0,0,23.7198024108007
552.5,75.0690458714886,6.58272526553856,5,50.2083333333327,50.0003585249648,33.5035738931508,30,0,0,23.7088016966815
553,75.1160629148653,6.57967504856215,5,50.2499999999993,50.0424018883143,33.5064253426315,30,0,0,23.6978109559388
553.5,75.1630581817429,6.5766275943414,5,50.291666666666,50.0844444217492,33.5092817497753,30,0,0,23.6868301748238
554,75.2100316918365,6.57358289907745,5,50.3333333333327,50.1264861277026,33.5121430990123,30,0,0,23.6758593396291
554.5,75.2569834648339,6.57054095898111,5,50.3749999999993,50.1685270085984,33.5150093748073,30,0,0,23.6648984366788
555,75.303913520396,6.56750177027322,5,50.416666666666,50.2105670668514,33.5178805616591,30,0,0,23.653947452332
555.5,75.3508218781567,6.56446532918263,5,50.4583333333326,50.2526063048675,33.5207566441011,30,0,0,23.6430063729836
556,75.397708557723,6.5614316319488,5,50.4999999999993,50.2946447250434,33.5236376067003,30,0,0,23.6320751850575
556.5,75.4445735786753,6.55840067481954,5,50.541666666666,50.3366823297671,33.5265234340583,30,0,0,23.6211538750157
557,75.4914169605669,6.55537245405255,5,50.5833333333326,50.3787191214173,33.5294141108105,30,0,0,23.6102424293503
557.5,75.5382387229247,6.55234696591399,5,50.6249999999993,50.4207551023642,33.5323096216262,30,0,0,23.5993408345892
558,75.585038885249,6.54932420667986,5,50.666666666666,50.4627902749688,33.5352099512084,30,0,0,23.5884490772904
558.5,75.6318174670133,6.54630417263487,5,50.7083333333326,50.5048246415837,33.5381150842943,30,0,0,23.5775671440475
559,75.6785744876649,6.54328686007274,5,50.7499999999993,50.5468582045524,33.5410250056548,30,0,0,23.5666950214855
